id,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,target
12033,46,Local-gov,170092,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,43,United-States,<=50K
12034,25,Private,104439,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
12035,28,Private,274690,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
12036,18,State-gov,109445,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
12037,37,Private,126954,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
12038,24,Local-gov,162919,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
12039,44,Self-emp-inc,56236,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,2202,0,45,United-States,<=50K
12040,49,Private,160187,9th,5,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,16,Jamaica,<=50K
12041,25,Private,197871,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
12042,69,Private,136218,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
12043,27,Private,321577,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
12044,43,Private,336513,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
12045,28,Private,301654,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
12046,36,Private,132879,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,United-States,<=50K
12047,24,Private,308285,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
12048,40,Local-gov,105862,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,5455,0,40,United-States,<=50K
12049,39,Private,233428,HS-grad,9,Divorced,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,<=50K
12050,19,Private,73190,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
12051,48,Private,117849,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
12052,29,Private,232914,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
12053,28,Private,194200,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
12054,34,Private,176469,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
12055,57,Private,61474,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,>50K
12056,47,Private,170850,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,<=50K
12057,63,Private,113324,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
12058,54,Private,172281,Masters,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,>50K
12059,31,Private,244147,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,55,United-States,<=50K
12060,73,Local-gov,232871,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,2228,0,10,United-States,<=50K
12061,20,Private,113307,7th-8th,4,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
12062,25,Private,137367,Bachelors,13,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,44,Philippines,<=50K
12063,41,Private,187802,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
12064,35,Private,191628,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
12065,74,State-gov,117017,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,16,United-States,<=50K
12066,57,Private,107443,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Portugal,<=50K
12067,30,Local-gov,99502,Assoc-voc,11,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
12068,22,Private,122346,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
12069,39,Private,186183,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
12070,21,Private,195199,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K
12071,48,Private,141511,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
12072,62,Local-gov,197218,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,18,United-States,<=50K
12073,45,Private,60267,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
12074,18,Private,234428,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
12075,35,Private,127306,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,14344,0,40,United-States,>50K
12076,55,Private,121912,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,24,United-States,>50K
12077,31,Private,101562,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,55,United-States,<=50K
12078,32,Private,202952,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
12079,36,Private,592930,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,>50K
12080,67,Local-gov,191800,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,6360,0,35,United-States,<=50K
12081,38,Private,40077,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
12082,35,Private,283237,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
12083,58,Self-emp-inc,112945,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,27828,0,40,United-States,>50K
12084,64,Local-gov,182866,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
12085,36,Self-emp-not-inc,241998,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,99999,0,20,United-States,>50K
12086,18,Private,135924,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
12087,25,Private,199545,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,United-States,<=50K
12088,47,Self-emp-not-inc,180446,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,>50K
12089,23,Private,87867,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
12090,29,Private,83517,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
12091,50,Federal-gov,183611,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
12092,41,State-gov,227734,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3464,0,40,United-States,<=50K
12093,23,Private,183789,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
12094,39,Private,114251,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
12095,19,Private,183532,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
12096,81,Self-emp-not-inc,193237,1st-4th,2,Widowed,Sales,Other-relative,White,Male,0,0,45,Mexico,<=50K
12097,34,Self-emp-not-inc,312197,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,Mexico,>50K
12098,59,Federal-gov,178660,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
12099,46,Private,110794,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
12100,40,Private,115932,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Ireland,>50K
12101,44,Self-emp-not-inc,282722,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
12102,20,Private,130840,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
12103,34,Private,70466,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
12104,36,Private,185744,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,>50K
12105,45,Private,182313,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
12106,37,Private,277022,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Female,3887,0,40,Nicaragua,<=50K
12107,42,Self-emp-not-inc,69333,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,80,United-States,>50K
12108,21,Private,112137,Some-college,10,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,20,South,<=50K
12109,52,Private,202956,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
12110,58,Private,117477,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,36,United-States,<=50K
12111,33,Private,34975,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
12112,19,Private,136306,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,24,United-States,<=50K
12113,53,State-gov,281590,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,United-States,>50K
12114,36,State-gov,180752,Bachelors,13,Never-married,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
12115,31,Private,272856,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,50,England,<=50K
12116,22,Private,34443,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,<=50K
12117,52,Self-emp-not-inc,217210,HS-grad,9,Widowed,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K
12118,35,Private,167062,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
12119,47,Private,168232,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,>50K
12120,19,Private,205829,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
12121,43,Private,342567,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
12122,37,Self-emp-not-inc,76855,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
12123,27,Private,253814,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
12124,63,Private,163708,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
12125,35,Private,379959,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
12126,35,Private,556902,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
12127,60,Private,83850,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
12128,64,Private,180624,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,White,Female,0,0,30,United-States,<=50K
12129,45,Private,231672,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
12130,21,Private,355287,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,Mexico,<=50K
12131,46,Private,251474,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
12132,25,Private,257310,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
12133,50,Private,22418,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
12134,33,Private,158688,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
12135,38,Private,43712,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,60,United-States,>50K
12136,39,Self-emp-not-inc,231180,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
12137,25,Private,336440,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
12138,57,Private,249977,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
12139,19,Private,311974,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,25,Mexico,<=50K
12140,35,Self-emp-inc,65624,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
12141,29,Private,54932,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,>50K
12142,29,Private,423158,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
12143,39,Private,245053,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
12144,47,Private,84790,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
12145,44,Private,165599,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
12146,66,Private,201197,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
12147,35,Private,38245,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
12148,36,Private,165799,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
12149,61,Private,191417,9th,5,Widowed,Exec-managerial,Not-in-family,Black,Male,0,0,65,United-States,<=50K
12150,30,Private,118551,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,16,United-States,>50K
12151,25,Private,193051,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,35,United-States,<=50K
12152,48,Private,176810,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
12153,32,State-gov,200469,Some-college,10,Never-married,Protective-serv,Unmarried,Black,Female,3887,0,40,United-States,<=50K
12154,37,Private,174844,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,17,United-States,<=50K
12155,26,Private,245628,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,Mexico,<=50K
12156,19,Private,121972,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
12157,50,Local-gov,183390,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
12158,27,Private,106758,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
12159,34,State-gov,287908,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,42,United-States,<=50K
12160,27,Private,31659,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
12161,20,Private,146879,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,2001,40,United-States,<=50K
12162,25,Private,113099,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
12163,49,Private,121602,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
12164,39,Self-emp-inc,283338,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
12165,21,Private,255685,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
12166,19,Private,187352,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
12167,55,Private,255364,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
12168,27,Local-gov,137629,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,>50K
12169,60,Private,82775,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
12170,33,Private,163392,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,>50K
12171,40,Private,124747,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,7298,0,40,United-States,>50K
12172,22,Private,99199,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
12173,35,State-gov,225385,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
12174,33,Private,163110,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,40,United-States,<=50K
12175,53,Private,110977,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
12176,40,Private,67852,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K
12177,44,Private,230684,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
12178,44,Private,109912,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,32,United-States,>50K
12179,22,Local-gov,134181,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,50,United-States,<=50K
12180,41,Private,291965,Some-college,10,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
12181,52,Private,167651,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
12182,26,Self-emp-not-inc,233933,10th,6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,<=50K
12183,23,Private,182117,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
12184,34,Private,286020,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
12185,66,Private,22313,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
12186,35,State-gov,372130,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
12187,23,Private,256211,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,24,Vietnam,<=50K
12188,54,Private,53833,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
12189,23,Private,121650,5th-6th,3,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,30,United-States,<=50K
12190,33,Private,323811,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
12191,34,Private,314646,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
